time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-17T20:17:55.100Z,38.8398323,-122.8193359,1.36,0.65,md,22,56,0.01267,0.08,nc,nc73664871,2021-12-17T20:40:12.214Z,"9km WNW of Cobb, CA",earthquake,0.22,0.51,0.27,4,automatic,nc,nc
2021-12-17T20:17:10.686Z,44.275,-115.0078,19.39,3,ml,,54,0.831,1.18,us,us6000gd87,2021-12-20T16:52:49.701Z,"8 km NW of Stanley, Idaho",earthquake,1.9,8.4,0.032,132,reviewed,us,us
2021-12-17T20:12:05.910Z,38.7849998,-122.7336655,1.68,0.21,md,9,110,0.002969,0.01,nc,nc73664861,2021-12-17T20:29:15.738Z,"2km ENE of The Geysers, CA",earthquake,0.34,0.72,0.17,2,automatic,nc,nc
2021-12-17T20:02:29.892Z,-17.9417,-178.5172,572.14,5.7,mww,,37,7.618,1,us,us6000gd7w,2021-12-18T20:05:40.986Z,"229 km E of Levuka, Fiji",earthquake,9.7,3.7,0.071,19,reviewed,us,us
2021-12-17T20:00:54.740Z,19.2064990997314,-155.413330078125,33.2799987792969,2.01,ml,25,150,,0.140000001,hv,hv72837517,2021-12-17T20:06:26.050Z,"6 km E of Pāhala, Hawaii",earthquake,0.71,0.920000017,4.25,3,automatic,hv,hv
2021-12-17T19:54:46.160Z,35.0598333,-118.3358333,-1.01,1.19,ml,23,44,0.06923,0.18,ci,ci40129680,2021-12-18T00:21:36.607Z,"13km SE of Tehachapi, CA",quarry blast,0.36,31.61,0.109,22,reviewed,ci,ci
2021-12-17T19:50:06.368Z,60.7709,-150.6911,18.8,2.6,ml,,,,0.73,ak,ak021g4t8s6v,2021-12-18T15:23:59.040Z,"16 km S of Point Possession, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-17T19:48:11.091Z,-28.7741,-178.0326,179.16,4.6,mb,,77,0.496,1.26,us,us6000gd8c,2021-12-17T20:38:26.040Z,"Kermadec Islands region",earthquake,12.9,5.1,0.081,50,reviewed,us,us
2021-12-17T19:46:20.369Z,60.3877,-143.2626,0,2.2,ml,,,,0.74,ak,ak021g4t7y5k,2021-12-17T19:50:50.493Z,"117 km S of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-17T19:41:43.070Z,19.171667098999,-155.484329223633,32.0800018310547,1.99000001,md,32,90,,0.159999996,hv,hv72837512,2021-12-17T19:45:03.630Z,"3 km S of Pāhala, Hawaii",earthquake,0.56,1.15999997,1.37,10,automatic,hv,hv
2021-12-17T19:41:10.060Z,57.7854,-156.1408,97.2,1,ml,,,,0.19,ak,ak021g4t6uym,2021-12-17T19:52:30.803Z,"80 km ENE of Ugashik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-12-17T19:35:33.185Z,40.1865,-119.7867,4.1,0.6,ml,3,237.37,0.045,0.0114,nn,nn00830125,2021-12-18T02:37:35.138Z,"30 km E of Herlong, California",earthquake,,7.2,0,1,reviewed,nn,nn
2021-12-17T19:33:21.617Z,44.3931,-115.1684,7.49,2.8,ml,,41,0.913,0.97,us,us6000gd7c,2021-12-17T23:07:59.999Z,"26 km NW of Stanley, Idaho",earthquake,2.1,5.9,0.032,130,reviewed,us,us
2021-12-17T19:33:08.980Z,38.7958336,-122.7490005,1.9,0.94,md,18,94,0.009641,0.03,nc,nc73664851,2021-12-17T19:58:11.559Z,"2km NNE of The Geysers, CA",earthquake,0.27,0.51,0.2,3,automatic,nc,nc
2021-12-17T19:19:46.320Z,35.53433333,-96.759,7.83,2.06,ml,66,78,0.1205763388,0.14,ok,ok2021yqyi,2021-12-17T22:31:31.252Z,"8 km NW of Prague, Oklahoma",earthquake,,0.4,0.14,8,reviewed,ok,ok
2021-12-17T19:11:04.302Z,38.1818,-117.7908,8.4,1.6,ml,13,118.8,0.124,0.1528,nn,nn00830075,2021-12-17T20:07:47.037Z,"36 km SE of Mina, Nevada",earthquake,,3.6,0.46,4,reviewed,nn,nn
2021-12-17T19:06:31.980Z,35.751,-117.5728333,8.43,1.01,ml,16,83,0.06765,0.07,ci,ci40129656,2021-12-18T00:13:24.513Z,"15km W of Searles Valley, CA",earthquake,0.17,0.42,0.136,12,reviewed,ci,ci
2021-12-17T19:06:29.620Z,35.9001667,-118.2188333,3.14,0.63,ml,5,205,0.205,0.06,ci,ci37373308,2021-12-18T00:15:44.178Z,"25km NE of Kernville, CA",earthquake,0.68,1.66,0.172,4,reviewed,ci,ci
2021-12-17T19:03:03.780Z,38.836834,-122.8176651,1.45,0.85,md,12,68,0.01403,0.02,nc,nc73664841,2021-12-17T19:25:12.010Z,"8km WNW of Cobb, CA",earthquake,0.26,0.94,,1,automatic,nc,nc
2021-12-17T18:59:35.610Z,33.7525,-115.917,6.57,2.16,ml,49,69,0.08383,0.14,ci,ci40129648,2021-12-17T22:09:22.130Z,"24km ENE of Thermal, CA",earthquake,0.16,0.49,0.146,24,reviewed,ci,ci
2021-12-17T18:58:13.150Z,48.8645,-123.375666666667,21.27,1.58,ml,16,153,0.1231,0.17,uw,uw61806661,2021-12-17T20:17:42.710Z,"9 km E of Ganges, Canada",earthquake,0.46,0.69,0.145555544024676,3,reviewed,uw,uw
2021-12-17T18:57:03.750Z,37.7548333,-113.1181667,4.2,1.36,md,8,149,0.09123,0.22,uu,uu60472457,2021-12-17T19:44:08.320Z,"8 km WSW of Enoch, Utah",earthquake,0.9,4.24,0.324,6,reviewed,uu,uu
2021-12-17T18:56:43.216Z,61.645,-150.9942,59.6,1.9,ml,,,,0.58,ak,ak021g4soplj,2021-12-17T18:59:34.607Z,"27 km WNW of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-17T18:49:47.090Z,19.1721666666667,-155.468833333333,34.14,3.09,ml,52,89,,0.11,hv,hv72837462,2022-01-13T23:04:39.664Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.42,0.5,0.19545664283336,36,reviewed,hv,hv
2021-12-17T18:49:09.300Z,19.1978333333333,-155.415,32.55,1.52,md,17,156,,0.14,hv,hv72837457,2021-12-17T22:38:06.920Z,"6 km E of Pāhala, Hawaii",earthquake,0.85,0.67,0.0880989728204664,12,reviewed,hv,hv
2021-12-17T18:45:19.100Z,38.7808342,-122.7193298,1.81,1.07,md,15,78,0.01381,0.04,nc,nc73664836,2021-12-17T18:55:11.523Z,"2km WNW of Anderson Springs, CA",earthquake,0.29,0.45,0.14,4,automatic,nc,nc
2021-12-17T18:27:10.910Z,19.2215,-155.418333333333,32.59,3.48,ml,54,137,,0.12,hv,hv72837427,2022-01-13T23:04:00.644Z,"Island of Hawaii, Hawaii",earthquake,0.45,0.52,0.156100037278785,37,reviewed,hv,hv
2021-12-17T18:06:18.950Z,40.439,-124.4505,18.17,2.34,md,27,229,0.09365,0.07,nc,nc73664831,2021-12-20T08:37:11.076Z,"19km NW of Petrolia, CA",earthquake,0.38,0.2,0.309,26,reviewed,nc,nc
2021-12-17T18:06:15.270Z,38.8105,-122.7725,1.77,0.24,md,12,129,0.006963,0.02,nc,nc73664826,2021-12-24T06:38:10.252Z,"4km NNW of The Geysers, CA",earthquake,0.43,0.66,0.278,2,reviewed,nc,nc
2021-12-17T18:01:24.231Z,61.8035,-149.5547,22.8,1.4,ml,,,,0.43,ak,ak021g4scvvc,2021-12-17T18:15:20.014Z,"18 km WNW of Fishhook, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-17T17:53:35.237Z,61.8467,-150.4537,33.2,1.8,ml,,,,0.38,ak,ak021g4s2mac,2021-12-17T18:04:28.443Z,"24 km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-17T17:52:25.050Z,45.194,-121.7505,5.79,0.32,md,6,315,0.09997,0.06,uw,uw61806646,2021-12-17T20:20:38.480Z,"7 km SSW of Wapanitia, Oregon",earthquake,0.53,0.36,0.182124675022951,5,reviewed,uw,uw
2021-12-17T17:51:22.950Z,19.2076663970947,-155.416839599609,33.560001373291,1.89999998,md,37,147,,0.129999995,hv,hv72837407,2021-12-17T17:54:37.640Z,"6 km E of Pāhala, Hawaii",earthquake,0.6,0.819999993,0.330000013,9,automatic,hv,hv
2021-12-17T17:43:44.525Z,-59.8447,-26.2343,73.45,4.5,mb,,146,15.105,1.33,us,us6000geii,2022-01-13T22:59:09.040Z,"South Sandwich Islands region",earthquake,20,3.5,0.18,10,reviewed,us,us
2021-12-17T17:37:55.653Z,60.0107,-151.1346,55.3,1.3,ml,,,,0.44,ak,ak021g4rz8el,2021-12-17T17:41:15.573Z,"19 km NNW of Fox River, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-17T17:31:42.153Z,38.1392,-117.9779,10.6,0.7,ml,8,166.72,0.015,0.2188,nn,nn00830120,2021-12-18T02:37:34.348Z,"30 km SSE of Mina, Nevada",earthquake,,1.6,0.48,2,reviewed,nn,nn
2021-12-17T17:31:01.650Z,36.2011667,-89.497,7.25,1.5,md,11,75,0.03037,0.03,nm,nm60377261,2022-01-03T16:24:02.350Z,"6 km S of Ridgely, Tennessee",earthquake,0.3,0.55,0.055,9,reviewed,nm,nm
2021-12-17T17:31:01.182Z,38.1447,-117.964,10.1,1.1,ml,9,148.94,0.007,0.1614,nn,nn00830119,2021-12-18T02:37:33.416Z,"30 km SSE of Mina, Nevada",earthquake,,3,0.13,2,reviewed,nn,nn
2021-12-17T17:26:18.010Z,38.7888336,-122.7683334,1.96,0.46,md,13,97,0.01357,0.03,nc,nc73664821,2021-12-17T17:52:11.065Z,"2km NW of The Geysers, CA",earthquake,0.3,0.69,0.4,2,automatic,nc,nc
2021-12-17T17:25:07.100Z,19.2376670837402,-155.397171020508,31.9300003051758,2.21,ml,44,138,,0.109999999,hv,hv72837372,2022-01-13T22:31:57.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.42,0.600000024,4.47,13,automatic,hv,hv
2021-12-17T17:24:15.240Z,38.8231659,-122.7894974,0.3,1.17,md,11,81,0.01205,0.02,nc,nc73664816,2021-12-17T20:08:10.619Z,"6km W of Cobb, CA",earthquake,0.26,0.74,,1,automatic,nc,nc
2021-12-17T17:21:22.830Z,19.2136669158936,-155.485336303711,33.6500015258789,2.03,ml,17,221,,0.119999997,hv,hv72837367,2021-12-17T17:26:53.160Z,"1 km NNW of Pāhala, Hawaii",earthquake,1.3,0.889999986,3.12,4,automatic,hv,hv
2021-12-17T17:16:12.067Z,-56.4617,-27.4979,83.63,4.7,mb,,68,5.571,0.59,us,us6000gd6s,2022-01-13T22:25:28.040Z,"South Sandwich Islands region",earthquake,12.5,4.4,0.126,22,reviewed,us,us
2021-12-17T17:04:07.130Z,18.7218333333333,-155.260666666667,5.46,2.47,md,45,281,,0.16,hv,hv72837342,2022-01-13T20:56:02.040Z,"50 km SE of Naalehu, Hawaii",earthquake,0.63,0.73,0.0952894873026162,16,reviewed,hv,hv
2021-12-17T16:57:33.203Z,61.5251,-148.8083,25.5,1.8,ml,,,,0.86,ak,ak021g4ri1co,2021-12-17T17:01:58.428Z,"9 km NE of Knik River, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-12-17T16:53:22.386Z,61.049,-148.3058,0,1.7,ml,,,,1.11,ak,ak021g4rh5ow,2021-12-17T17:00:17.934Z,"36 km NE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-17T16:50:57.802Z,40.1396,-119.6428,2.6,0.4,ml,2,281.52,0.075,0.0121,nn,nn00830118,2021-12-18T02:37:32.375Z,"21 km N of Sutcliffe, Nevada",earthquake,,12.6,0,1,reviewed,nn,nn
2021-12-17T16:43:04.773Z,40.1723,-119.6461,9.2,0.4,ml,3,248.36,0.066,0.0839,nn,nn00830117,2021-12-18T02:37:31.608Z,"24 km N of Sutcliffe, Nevada",earthquake,,6.5,0.04,2,reviewed,nn,nn
2021-12-17T16:40:05.784Z,38.116,-118.0897,11,0.6,ml,11,169.53,0.105,0.1092,nn,nn00830116,2021-12-18T02:37:30.770Z,"30 km S of Mina, Nevada",earthquake,,2.5,0.49,3,reviewed,nn,nn
2021-12-17T16:35:32.680Z,33.265,-115.6398333,0,1.98,ml,,,,,ci,ci40129536,2021-12-17T18:40:09.722Z,"12km WNW of Niland, CA",sonic boom,20.82,31.61,0.491,4,reviewed,ci,ci
2021-12-17T16:33:20.680Z,38.3376667,-113.0778333,3.75,0.86,md,9,125,0.03362,0.07,uu,uu60472432,2021-12-17T17:02:03.280Z,"8 km SW of Milford, Utah",earthquake,0.81,1.29,0.26,4,reviewed,uu,uu
2021-12-17T16:32:57.260Z,37.6048333,-118.8165,3.5,0.52,md,10,215,0.01785,0.09,nc,nc73664806,2021-12-17T19:41:11.905Z,"13km WNW of Toms Place, CA",earthquake,0.88,0.7,0.137,10,reviewed,nc,nc
2021-12-17T16:20:15.593Z,62.9056,-151.0951,28.7,1.8,ml,,,,0.96,ak,ak021g4ra2h0,2021-12-17T16:57:07.291Z,"48 km NNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-17T16:14:24.389Z,38.173,-117.8188,9,1.3,ml,11,183.29,0.116,0.0965,nn,nn00830115,2021-12-18T02:37:29.566Z,"35 km SE of Mina, Nevada",earthquake,,2,0.76,3,reviewed,nn,nn
2021-12-17T16:11:32.320Z,33.0635,-115.5665,8.17,1.57,ml,26,48,0.0283,0.19,ci,ci40129520,2021-12-17T19:03:20.960Z,"6km ENE of Westmorland, CA",earthquake,0.28,0.48,0.18,24,reviewed,ci,ci
2021-12-17T16:05:54.080Z,35.665,-117.57,7.47,1.26,ml,23,84,0.07649,0.13,ci,ci40129512,2021-12-17T19:01:30.082Z,"11km ENE of Ridgecrest, CA",earthquake,0.2,0.55,0.101,11,reviewed,ci,ci
2021-12-17T16:04:07.935Z,38.169,-117.836,7.3,1.1,ml,11,176.02,0.102,0.1538,nn,nn00830088,2021-12-17T20:23:19.746Z,"34 km SE of Mina, Nevada",earthquake,,2.4,0.76,4,reviewed,nn,nn
2021-12-17T16:00:39.700Z,36.6568333,-121.28,4.2,1.49,md,24,105,0.05114,0.08,nc,nc73664781,2021-12-27T23:53:12.651Z,"15km SSE of Tres Pinos, CA",earthquake,0.24,0.8,0.188,26,reviewed,nc,nc
2021-12-17T15:59:01.330Z,19.1975002288818,-155.420501708984,33.2700004577637,1.88,ml,37,165,,0.109999999,hv,hv72837277,2021-12-17T16:04:31.950Z,"6 km E of Pāhala, Hawaii",earthquake,0.56,0.790000021,2.88,4,automatic,hv,hv
2021-12-17T15:49:49.770Z,19.212833404541,-155.412002563477,33.189998626709,2.13000011,md,43,146,,0.119999997,hv,hv72837262,2021-12-17T15:53:07.360Z,"Island of Hawaii, Hawaii",earthquake,0.62,0.709999979,1.44000006,18,automatic,hv,hv
2021-12-17T15:43:04.810Z,36.812,-121.5381667,6.3,0.94,md,15,89,0.02859,0.14,nc,nc73664761,2021-12-27T23:46:11.608Z,"4km S of San Juan Bautista, CA",earthquake,0.62,0.58,0.327,14,reviewed,nc,nc
2021-12-17T15:35:34.891Z,37.0423,-104.9565,8.55,1.3,ml,,130,0.16,0.2,us,us6000gf0r,2021-12-24T09:21:26.040Z,"13 km SW of Weston, Colorado",earthquake,1.3,9.7,0.115,10,reviewed,us,us
2021-12-17T15:32:51.620Z,37.5983333,-118.813,3.88,0.65,md,11,239,0.01525,0.07,nc,nc73664746,2021-12-17T18:41:15.847Z,"12km WNW of Toms Place, CA",earthquake,1.01,0.93,0.166,11,reviewed,nc,nc
2021-12-17T15:31:50.940Z,38.7588333,-122.7401667,1.26,0.09,md,20,68,0.006989,0.03,nc,nc73664736,2021-12-20T06:06:11.417Z,"2km SE of The Geysers, CA",earthquake,0.15,0.19,0.106,4,reviewed,nc,nc
2021-12-17T15:21:50.605Z,63.6185,-150.5958,12.1,1.4,ml,,,,0.66,ak,ak021g4qoxcj,2021-12-17T15:29:37.856Z,"56 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-17T15:19:04.980Z,58.2426666666667,-155.1495,-2.2,-0.56,ml,5,108,,0.08,av,av91046548,2021-12-18T07:00:25.300Z,"85 km NNW of Karluk, Alaska",earthquake,0.27,4.01,0.249698965552226,5,reviewed,av,av
2021-12-17T15:17:48.390Z,58.287,-154.972333333333,1.88,-0.56,ml,4,154,,0.18,av,av91046543,2021-12-18T06:53:44.800Z,"85 km NNW of Karluk, Alaska",earthquake,0.54,1.4,0.226897648178444,4,reviewed,av,av
2021-12-17T15:11:39.440Z,19.1770000457764,-155.470672607422,33.4500007629395,1.70000005,md,37,88,,0.100000001,hv,hv72837227,2021-12-17T15:14:42.130Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.47,0.75999999,0.479999989,9,automatic,hv,hv
2021-12-17T15:02:26.710Z,33.7133333,-118.2833333,7.02,1.47,ml,17,94,0.00876,0.17,ci,ci40129480,2021-12-17T18:51:01.080Z,"3km SSE of San Pedro, CA",earthquake,0.28,0.32,0.021,2,reviewed,ci,ci
2021-12-17T15:01:26.276Z,61.7032,-151.794,90.2,1.6,ml,,,,0.39,ak,ak021g4qkl5x,2021-12-17T15:06:14.975Z,"38 km SSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-17T14:58:07.321Z,12.7837,123.7983,38.22,4.5,mb,,112,5.942,0.56,us,us6000geib,2021-12-25T06:17:41.321Z,"5 km SW of Aguada, Philippines",earthquake,7.7,7.3,0.08,48,reviewed,us,us
2021-12-17T14:51:30.780Z,19.2108325958252,-155.414672851562,32.0400009155273,2.13000011,md,37,146,,0.119999997,hv,hv72837192,2021-12-17T14:54:37.770Z,"6 km E of Pāhala, Hawaii",earthquake,0.67,0.889999986,1.62,10,automatic,hv,hv
2021-12-17T14:45:12.050Z,19.1861667633057,-155.483169555664,32.6199989318848,2.13000011,md,39,86,,0.129999995,hv,hv72837182,2021-12-17T14:50:42.160Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.58,0.689999998,1.40999997,14,automatic,hv,hv
2021-12-17T14:38:38.781Z,1.1637,97.5769,19.98,4.3,mb,,195,0.139,0.53,us,us6000gei4,2021-12-25T07:07:40.040Z,"126 km S of Singkil, Indonesia",earthquake,9.1,4.7,0.148,13,reviewed,us,us
2021-12-17T14:35:37.910Z,33.6841667,-116.7888333,16.13,0.87,ml,24,100,0.06782,0.12,ci,ci40129472,2021-12-17T15:59:04.910Z,"9km SW of Idyllwild, CA",earthquake,0.27,0.42,0.079,7,reviewed,ci,ci
2021-12-17T14:35:33.800Z,58.2681666666667,-154.933,4.04,0.14,ml,7,149,,0.2,av,av91046538,2021-12-18T06:39:10.390Z,"82 km NNW of Karluk, Alaska",earthquake,0.66,1.53,0.291693297536028,7,reviewed,av,av
2021-12-17T14:29:26.288Z,38.5842,-118.1373,0,0.9,ml,7,318.91,0.152,0.1066,nn,nn00830114,2021-12-18T02:37:28.498Z,"21 km N of Mina, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2021-12-17T14:28:57.268Z,12.811,123.5574,22.16,4.9,mb,,54,6.042,0.7,us,us6000gd3g,2022-01-09T10:23:18.893Z,"11 km SSW of Donsol, Philippines",earthquake,9.2,2.5,0.06,88,reviewed,us,us
2021-12-17T14:23:56.460Z,37.533,-118.7923333,4.93,0.55,md,11,300,0.06399,0.04,nc,nc73664731,2021-12-17T16:55:12.528Z,"10km WSW of Toms Place, CA",earthquake,1.54,0.8,0.192,11,reviewed,nc,nc
2021-12-17T14:23:43.796Z,38.6623,-97.4531,2.34,3.3,mb_lg,,100,0.737,0.31,us,us6000gd38,2022-01-09T10:36:28.273Z,"5 km SSW of Gypsum, Kansas",earthquake,2.6,7.9,0.04,161,reviewed,us,us
2021-12-17T14:20:54.310Z,36.0878333,-117.5176667,4.9,0.76,ml,11,160,0.03776,0.11,ci,ci40129464,2021-12-17T18:55:09.501Z,"37km NNW of Searles Valley, CA",earthquake,0.39,0.78,0.173,6,reviewed,ci,ci
2021-12-17T14:19:17.580Z,38.7718315,-122.715332,1.89,0.8,md,12,111,0.01265,0.03,nc,nc73664726,2021-12-17T16:36:11.412Z,"2km W of Anderson Springs, CA",earthquake,0.25,0.39,0.08,4,automatic,nc,nc
2021-12-17T14:17:40.570Z,19.2026666666667,-155.407666666667,34.59,3.46,ml,52,156,,0.12,hv,hv72837127,2022-01-13T23:02:23.006Z,"7 km E of Pāhala, Hawaii",earthquake,0.42,0.5,0.223423261521905,36,reviewed,hv,hv
2021-12-17T14:16:22.060Z,46.2076666666667,-122.597833333333,1.48,0.9,ml,13,331,0.2219,0.12,uw,uw61806636,2021-12-17T20:40:19.950Z,"24 km E of West Side Highway, Washington",earthquake,0.81,11.71,0.159941957655537,5,reviewed,uw,uw
2021-12-17T14:08:04.670Z,38.8238335,-122.8040009,2.61,0.71,md,17,41,0.01724,0.02,nc,nc73664721,2021-12-17T16:08:11.692Z,"7km NW of The Geysers, CA",earthquake,0.25,0.57,0.14,2,automatic,nc,nc
2021-12-17T14:05:45.390Z,38.8406677,-122.838501,1.73,0.86,md,8,196,0.003138,0.02,nc,nc73664711,2021-12-17T15:43:11.355Z,"10km NW of The Geysers, CA",earthquake,0.64,0.8,,1,automatic,nc,nc
2021-12-17T14:04:57.500Z,37.5255,-118.7785,5.62,0.6,md,8,303,0.07594,0.02,nc,nc73664716,2021-12-17T16:27:11.334Z,"10km WSW of Toms Place, CA",earthquake,1.45,0.77,0.19,8,reviewed,nc,nc
2021-12-17T14:04:23.420Z,60.018,-153.067166666667,-2.44,-1.09,ml,5,91,,0.09,av,av91446021,2021-12-18T07:29:53.170Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.27,1.78,0.244858603477027,5,reviewed,av,av
2021-12-17T13:58:34.982Z,16.9494,-85.3897,16,4.7,mwr,,45,3.269,0.57,us,us6000gd33,2022-01-09T10:51:05.104Z,"north of Honduras",earthquake,5.2,4.7,0.093,11,reviewed,us,us
2021-12-17T13:47:50.477Z,60.1241,-152.5437,78.9,1,ml,,,,0.15,ak,ak021g4pnmqv,2021-12-17T14:11:18.686Z,"49 km WNW of Happy Valley, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-17T13:30:12.501Z,38.5561,-119.4677,6.7,0.9,ml,6,150.19,0.051,0.0755,nn,nn00830113,2021-12-18T02:37:27.639Z,"3 km ESE of Coleville, California",earthquake,,2.9,0.37,2,reviewed,nn,nn
2021-12-17T13:25:37.458Z,61.6949,-152.2159,122.2,1.9,ml,,,,0.44,ak,ak021g4piw1f,2021-12-17T13:29:53.871Z,"54 km SW of Skwentna, Alaska",earthquake,,1.9,,,automatic,ak,ak
2021-12-17T13:14:28.175Z,62.8638,-150.369,99.9,1.2,ml,,,,0.25,ak,ak021g4pgie9,2021-12-17T13:29:53.724Z,"45 km NNE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-17T13:13:59.013Z,38.3524,-118.3226,11.9,0.1,ml,7,176.39,0.063,0.1039,nn,nn00830111,2021-12-18T02:37:26.620Z,"19 km WSW of Mina, Nevada",earthquake,,3.9,0,1,reviewed,nn,nn
2021-12-17T13:12:43.100Z,19.195499420166,-155.401992797852,32.9799995422363,2.41,ml,42,160,,0.100000001,hv,hv72837057,2022-01-05T06:10:55.122Z,"8 km E of Pāhala, Hawaii",earthquake,0.57,0.829999983,4.62,4,automatic,hv,hv
2021-12-17T13:10:15.070Z,19.2045001983643,-155.401992797852,31.6800003051758,2.24,ml,45,157,,0.119999997,hv,hv72837052,2022-01-09T10:53:30.040Z,"8 km E of Pāhala, Hawaii",earthquake,0.54,0.699999988,3.86,14,automatic,hv,hv
2021-12-17T13:09:23.680Z,33.2795,-116.2558333,4.27,1.83,ml,53,59,0.08659,0.21,ci,ci40129456,2021-12-17T18:54:13.160Z,"11km ENE of Borrego Springs, CA",earthquake,0.18,0.63,0.129,24,reviewed,ci,ci
2021-12-17T13:08:38.740Z,33.2751667,-116.2573333,5.35,2.53,ml,95,21,0.0823,0.19,ci,ci40129448,2021-12-18T05:32:06.040Z,"11km E of Borrego Springs, CA",earthquake,0.13,0.48,0.15,25,reviewed,ci,ci
2021-12-17T13:05:27.347Z,61.3086,-150.1039,35.7,1.4,ml,,,,0.46,ak,ak021g4pekv7,2021-12-17T13:17:42.103Z,"8 km SW of Point MacKenzie, Alaska",earthquake,,1,,,automatic,ak,ak
2021-12-17T12:56:16.200Z,53.8556666666667,-166.7875,5.5,0.48,ml,6,128,,0.11,av,av91445996,2021-12-18T07:33:40.250Z,"16 km WSW of Dutch Harbor, Alaska",earthquake,0.32,0.9,0.457700408496921,6,reviewed,av,av
2021-12-17T12:53:16.670Z,33.3418333,-116.3065,12.47,0.86,ml,24,147,0.02065,0.13,ci,ci40129432,2021-12-17T18:29:40.569Z,"12km NNE of Borrego Springs, CA",earthquake,0.23,0.46,0.17,13,reviewed,ci,ci
2021-12-17T12:52:25.530Z,53.8561666666667,-166.788833333333,5.85,-0.26,ml,6,128,,0.14,av,av91046533,2021-12-18T06:17:54.380Z,"16 km WSW of Dutch Harbor, Alaska",earthquake,0.39,1.19,0.220539637723722,6,reviewed,av,av
2021-12-17T12:52:15.570Z,35.8358333,-117.6515,5.27,0.88,ml,17,84,0.04824,0.07,ci,ci40129424,2021-12-17T18:26:06.836Z,"24km WNW of Searles Valley, CA",earthquake,0.15,0.45,0.136,10,reviewed,ci,ci
2021-12-17T12:45:55.920Z,38.7768333,-122.7095,2.6,-0.38,md,10,102,0.01177,0.03,nc,nc73664696,2021-12-22T20:15:12.710Z,"2km W of Anderson Springs, CA",earthquake,0.49,1.18,,1,reviewed,nc,nc
2021-12-17T12:42:31.010Z,35.98516667,-97.21,6.28,0.87,ml,34,89,0.08818269555,0.23,ok,ok2021yqlf,2021-12-20T22:51:38.813Z,"3 km NE of Coyle, Oklahoma",earthquake,,0.6,0.2,10,reviewed,ok,ok
2021-12-17T12:41:47.860Z,19.183500289917,-155.489837646484,34.9000015258789,2.17000008,md,44,138,,0.100000001,hv,hv72837042,2021-12-17T12:45:20.590Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.55,0.75,0.839999974,20,automatic,hv,hv
2021-12-17T12:39:50.370Z,47.4223333333333,-120.503833333333,1.24,1.77,ml,24,72,0.1516,0.26,uw,uw61806631,2021-12-22T00:21:45.370Z,"11 km SSW of Cashmere, Washington",earthquake,0.58,1.99,0.181308597721244,12,reviewed,uw,uw
2021-12-17T12:28:42.740Z,42.5663333,-111.6236667,2.33,2.05,ml,17,115,0.4342,0.19,uu,uu60472417,2021-12-21T19:36:36.500Z,"8 km E of Grace, Idaho",earthquake,0.7,6.6,0.218,2,reviewed,uu,uu
2021-12-17T12:17:22.170Z,31.6793333,-115.0685,5.84,3.2,ml,17,119,0.3921,0.26,ci,ci40129416,2022-01-09T11:28:03.040Z,"58km S of Estacion Coahuila, B.C., MX",earthquake,0.35,31.61,0.175,74,reviewed,ci,ci
2021-12-17T12:13:51.651Z,48.8929,-123.3496,16.85,3.7,mwr,,42,0.12,0.76,us,us6000gd2p,2022-01-09T12:21:31.871Z,"11 km ENE of Ganges, Canada",earthquake,3.1,4.2,0.041,57,reviewed,us,us
2021-12-17T12:05:24.899Z,35.66516667,-97.39966667,6.87,0.8,ml,16,133,0.02699470272,0.06,ok,ok2021yqka,2021-12-20T23:00:54.627Z,"6 km W of Arcadia, Oklahoma",earthquake,,0.2,0.15,5,reviewed,ok,ok
2021-12-17T12:00:00.920Z,19.2175006866455,-155.424835205078,33.5,1.84000003,md,36,149,,0.129999995,hv,hv72837022,2021-12-17T12:03:17.750Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.56,0.689999998,0.180000007,5,automatic,hv,hv
